TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES","VARIATION 3 TYPE","VARIATION 3 NAME","VARIATION 3 VALUES",SKU
"Hunting Beads, Fishing Beads, Sarcastic Beads, Silicone Beads, Funny Saying Beads, DIY Craft Beads for Pens, Lanyard Beads, Bead Supplies","Hunting Beads, Fishing Beads, Sarcastic Beads, Silicone Beads, Funny Saying Beads, DIY Craft Beads for Pens, Lanyard Beads, Bead Supplies

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads
Disclosure: Some beads may not be fully filled in with black silicone. This is a manufacturing design, and not a flaw. Sold As Is. 

🧼 Easily cleaned with soap and water.

Pictures are for reference only. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,7,"Hunting_Beads,Fishing_Beads,Sarcastic_Beads,Silicone_Beads,Funny_Saying_Beads,Lanyard_Beads,Bead_Supplies,DIY_Craft_Beads,beads_for_pens,cup_charm_accessory,manly_beads,recreational_beads,outdoor_beads",Silicone,https://i.etsystatic.com/20737808/r/il/a0b165/7212978552/il_fullxfull.7212978552_rmfg.jpg,https://i.etsystatic.com/20737808/r/il/32427c/7260953035/il_fullxfull.7260953035_l8je.jpg,https://i.etsystatic.com/20737808/r/il/7c6885/7260953015/il_fullxfull.7260953015_66s4.jpg,https://i.etsystatic.com/20737808/r/il/47d3de/7260953001/il_fullxfull.7260953001_k7un.jpg,https://i.etsystatic.com/20737808/r/il/f8f2ec/7212978182/il_fullxfull.7212978182_i88v.jpg,https://i.etsystatic.com/20737808/r/il/4997e5/7212978342/il_fullxfull.7212978342_t2z0.jpg,https://i.etsystatic.com/20737808/r/il/e6543d/6247717428/il_fullxfull.6247717428_efxn.jpg,https://i.etsystatic.com/20737808/r/il/476b76/6410599573/il_fullxfull.6410599573_rpnf.jpg,https://i.etsystatic.com/20737808/r/il/71a9cb/7212977866/il_fullxfull.7212977866_3ji5.jpg,https://i.etsystatic.com/20737808/r/il/9a5612/7212978644/il_fullxfull.7212978644_rvyi.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-FAM-GNHNTNG-1PK,FOC-FAM-GNHNTNG-5PK"
"Silicone Round Beads, Solid Forest Dark Green Beads, 15mm Beads in Bulk, 12mm Spacer Beads, Shades of Green Beads, DIY Crafting Beads","Silicone Round Beads, Solid Forest Dark Green Beads, 15mm Beads in Bulk, 12mm Spacer Beads, Shades of Green Beads, DIY Crafting Beads

Use the drop-down menu to select your style of beads. This color comes in Round 12mm (10pc) and Round 15mm (10pc), perfectly matching our 12mm and 15mm round beads.

Color: Forest Dark Green
Quantity: 10 pieces
Style: Solid Round
Size: 12mm, or 15mm 
Material: Silicone 
Perfect Match?: Yes! No abacus available at this time.

100% food-grade silicone, non-toxic, tasteless and odorless - BPA, lead, phthalate and cadmium-free

✔️ Tested and suitable for our beaded pens, keychains, and wine stoppers.

🎨 Colors may vary slightly based on computer monitor settings.

🧼 Easily cleaned with dish soap & water.

Disclaimer: Due to the nature of how the beads are manufactured the designs may have a noticeable line where the design meets. This is not a flaw in the designs, that is how they are intended to be.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard.",2.45,USD,43,"beadable_pens,beads_for_pens,wholesale_beads,12mm_15mm_beads,shades_of_green_bead,dark_green_beads,lanyard_beads,wristlet_beads,bulk_bead_supply,silicone_beads,DIY_crafting_beads,small_beads,colorful_craft_beads",Silicone,https://i.etsystatic.com/20737808/r/il/2e6bdc/6411131354/il_fullxfull.6411131354_88k4.jpg,https://i.etsystatic.com/20737808/r/il/7bcf0b/6411112476/il_fullxfull.6411112476_9is7.jpg,https://i.etsystatic.com/20737808/r/il/520ec4/6459224865/il_fullxfull.6459224865_b1wj.jpg,https://i.etsystatic.com/20737808/r/il/3c5a18/6411132422/il_fullxfull.6411132422_1eu3.jpg,https://i.etsystatic.com/20737808/r/il/26aa57/6411131350/il_fullxfull.6411131350_2tv8.jpg,https://i.etsystatic.com/20737808/r/il/6101d3/5264662558/il_fullxfull.5264662558_adcc.jpg,https://i.etsystatic.com/20737808/r/il/a5b1e8/6333440506/il_fullxfull.6333440506_6zrk.jpg,https://i.etsystatic.com/20737808/r/il/864718/6381510549/il_fullxfull.6381510549_d6tl.jpg,https://i.etsystatic.com/20737808/r/il/3d4280/6411133252/il_fullxfull.6411133252_mt63.jpg,https://i.etsystatic.com/20737808/r/il/e70364/6411133256/il_fullxfull.6411133256_odkk.jpg,"Custom Property","Style &amp; Size of Bead","Solid, 12mm (10pc),Solid, 15mm (10pc)",,,,,,,"SIL-15MM-FRSTGRN-10PK,SIL-12MM-FRSTGRN-10PK"
"Silicone Blush Pink Spacer Beads Round Lentil Beads 12mm 15mm for Beadable Pens Keychains DIY Crafts Bulk 5pc 10pc","✨ Add a soft, elegant touch to your designs with these blush pink silicone spacer beads!

This beautiful blush tone is a muted, light pink that pairs perfectly with neutrals and pastels. With matching color across all shapes and sizes, you can easily create clean, balanced designs without overcrowding your focal pieces.

📏 Details:

Color: Blush Pink (soft, muted light pink tone)
Shapes: Round, Lentil
Sizes:
  • 12mm Round
  • 12mm Lentil
  • 15mm Round
Quantity:
  • Lentil (5pc or 10pc)
  • Round (10pc)
Material: 100% food-grade silicone
BPA, lead, phthalate & cadmium-free

✨ Why customers love these:

Perfect for spacing out designs (no more squished beads!)
Consistent color across all sizes and styles
Easy to mix, match, and create cohesive sets
Soft, durable, and easy to work with

Perfect for:

Beadable pens
Keychains & wristlets
Badge reels
Lanyards
Wine stoppers
DIY craft projects

✔️ Tested and commonly used with beadable pens, keychains, and wine stoppers.

🧼 Easily cleaned with dish soap & water.

🎨 Colors may vary slightly due to screen settings.

⚠️ Please Note:
Due to the manufacturing process, beads may have a visible seam line. This is normal and not considered a defect.",1.5,USD,73,"blush_beads,pink_beads,light_pink_beads,spacer_beads,silicone_beads,round_beads,lentil_beads,beadable_pen,diy_beads,bulk_beads,craft_beads,keychain_beads,pink_spacer",Silicone,https://i.etsystatic.com/20737808/r/il/fff061/6291391159/il_fullxfull.6291391159_scgz.jpg,https://i.etsystatic.com/20737808/r/il/011bf9/6291152117/il_fullxfull.6291152117_p7wp.jpg,https://i.etsystatic.com/20737808/r/il/39bce0/6291395277/il_fullxfull.6291395277_be32.jpg,https://i.etsystatic.com/20737808/r/il/62e445/6281252017/il_fullxfull.6281252017_nci9.jpg,https://i.etsystatic.com/20737808/r/il/21c310/6233192882/il_fullxfull.6233192882_qeld.jpg,https://i.etsystatic.com/20737808/r/il/d6db1b/6291391155/il_fullxfull.6291391155_sidp.jpg,https://i.etsystatic.com/20737808/r/il/551931/6243342922/il_fullxfull.6243342922_2rqe.jpg,https://i.etsystatic.com/20737808/r/il/44064f/6291391153/il_fullxfull.6291391153_buvh.jpg,https://i.etsystatic.com/20737808/r/il/f1e013/6281184871/il_fullxfull.6281184871_eyqu.jpg,https://i.etsystatic.com/20737808/r/il/e26796/6282050671/il_fullxfull.6282050671_trtw.jpg,"Custom Property","Style &amp; Size of Bead","Abacus, 14mm (5pc),Lentils, 12mm (10pc),Solid, 12mm (10pc),Solid, 15mm (10pc)",,,,,,,"SIL-ABA-BLSH-5PK,SIL-15MM-BLSH-10PK,SIL-12MM-BLSH-10PK,SIL-LENT-BLSH-10PK"
"Skull Beads, American Beads, White Beads, Patriotic Beads, 15mm Round Printed Beads, Bulk Beads, DIY Craft Beads for Pens, Lanyard Beads","Skull Beads, American Beads, White Beads, Patriotic Beads, 15mm Round Printed Beads, Bulk Beads, DIY Craft Beads for Pens, Lanyard Beads

Quantity: 5 or 10 Beads
Size: 15mm 

✔️ Tested and suitable for beaded pens, keychains, and wine stoppers! 

Colors may vary based on computer monitor settings.

Material: Silicone (100% food-grade silicone - non-toxic - tasteless and odorless - BPA, lead, phthalate and cadmium free)

🧼 Easily cleaned with dish soap & water.

Disclaimer: Due to the nature of how the printed beads are manufactured the designs may have a stretched look to them as well as a noticeable line where the design meets. This is not a flaw in the designs, that is how they are intended to be. You will find some more than others have these features. 

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard.",2.4,USD,24,"15mm_Round_Beads,Printed_Beads,Bulk_Beads,Beads_for_Pens,Lanyard_Beads,Keychain_Beads,Loose_Beads,DIY_craft_beads,patriotic_beads,usa_beads,skull_beads,cute_beads,american_beads",Silicone,https://i.etsystatic.com/20737808/r/il/589a75/7123480183/il_fullxfull.7123480183_jtve.jpg,https://i.etsystatic.com/20737808/r/il/67eadd/7075539350/il_fullxfull.7075539350_kd9c.jpg,https://i.etsystatic.com/20737808/r/il/02c294/7075539388/il_fullxfull.7075539388_llfo.jpg,https://i.etsystatic.com/20737808/r/il/bc690b/7075539422/il_fullxfull.7075539422_lztg.jpg,https://i.etsystatic.com/20737808/r/il/f526d3/7123479959/il_fullxfull.7123479959_fd5p.jpg,https://i.etsystatic.com/20737808/r/il/b37e20/7075335338/il_fullxfull.7075335338_2byo.jpg,https://i.etsystatic.com/20737808/r/il/b075e6/7075335352/il_fullxfull.7075335352_6x37.jpg,https://i.etsystatic.com/20737808/r/il/4d75b3/7075335364/il_fullxfull.7075335364_4hfi.jpg,https://i.etsystatic.com/20737808/r/il/b15e7c/7075335376/il_fullxfull.7075335376_6emc.jpg,https://i.etsystatic.com/20737808/r/il/c3fe6f/7123274777/il_fullxfull.7123274777_o63l.jpg,"Custom Property","How Many Beads?","5 Beads,10 Beads",,,,,,,"SIL15-PRNT-MRCNSKLL-5PK,SIL15-PRNT-MRCNSKLL-10PK"
"Elephant Beads, Silicone Focal Beads, Zoo Animal Focal Beads, Animal Kingdom Beads, DIY Craft Beads for Pens, Baby Shower Favors, Loose Bead","Elephant Beads, Silicone Focal Beads, Zoo Animal Focal Beads, Animal Kingdom Beads, DIY Craft Beads for Pens, Baby Shower Favors, Loose Bead

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

Style: Choose from the drop-down menu

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,95,"Silicone_Focal_Beads,Bulk_beads,wholesale_beads,Jewelry_Making,Beaded_Pens,crafting_beads,cute_elephant_beads,zoo_animal_bead,silicone_beads,mixed_bead_supply,wristlet_beads,beads_for_pens,DIY_craft_beads_kit",Silicone,https://i.etsystatic.com/20737808/r/il/2875e9/6410786171/il_fullxfull.6410786171_96ym.jpg,https://i.etsystatic.com/20737808/r/il/f268cf/6369800508/il_fullxfull.6369800508_ghqo.jpg,https://i.etsystatic.com/20737808/r/il/59b481/6362723556/il_fullxfull.6362723556_a06q.jpg,https://i.etsystatic.com/20737808/r/il/bd7150/6362723678/il_fullxfull.6362723678_e8vv.jpg,https://i.etsystatic.com/20737808/r/il/65a26d/6362723810/il_fullxfull.6362723810_sqvf.jpg,https://i.etsystatic.com/20737808/r/il/78b0ba/6362723942/il_fullxfull.6362723942_qpvm.jpg,https://i.etsystatic.com/20737808/r/il/babbc1/6410805893/il_fullxfull.6410805893_e3u6.jpg,https://i.etsystatic.com/20737808/r/il/58d3b2/6410806039/il_fullxfull.6410806039_mlpj.jpg,https://i.etsystatic.com/20737808/r/il/db0b15/6362724384/il_fullxfull.6362724384_h3f3.jpg,https://i.etsystatic.com/20737808/r/il/e27da0/6362724630/il_fullxfull.6362724630_2t74.jpg,"Custom Property","Elephant Style &amp; Color","Blue Ear,Grey Daisy,Belly Pink,Belly Grey,Belly Blue,Mint,Dark Pink,Light Pink,Pastel Blue","Custom Property","How Many Beads?","1 Bead,5 Beads",,,,"FOC-ANI-SML-ELEPH-1PK,FOC-ANI-SML-ELEPH-5PK,FOC-ANI-PNK-BELLY-1PK,FOC-ANI-GRY-BELLY-5PK,FOC-ANI-BLU-BELLY-1PK,FOC-ANI-BLU-BELLY-5PK,FOC-ANI-DKPNK-ELEPH-1PK,FOC-ANI-DKPNK-ELEPH-5PK,FOC-ANI-LTPNK-ELEPH-1PK,FOC-ANI-LTPNK-ELEPH-5PK,FOC-ANI-DASY-ELEPH-1PK,FOC-ANI-DASY-ELEPH-5PK,FOC-ANI-PNK-BELLY-5PK,FOC-ANI-GRY-BELLY-1PK,FOC-ANI-MNTGRN-ELEPH-1PK,FOC-ANI-MNTGRN-ELEPH-5PK,FOC-ANI-BLU-ELEPH-1PK,FOC-ANI-BLU-ELEPH-5PK"
"Butterfly Bead, Silicone Focal Bead, Rainbow Focal Beads, Animal Lovers Focal Bead, DIY Craft Bead, Beads for Pens, Loose Bead, Lanyard Bead","Butterfly Bead, Silicone Focal Bead, Rainbow Focal Beads, Animal Lovers Focal Bead, DIY Craft Bead, Beads for Pens, Loose Bead, Lanyard Bead

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads
Colors sold separately. 

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,74,"Silicone_Focal_Beads,wholesale_beads,Baby_Teether,beads_in_bulk,beads_for_pens,animal_lover_beads,keychain_beads_bulk,pen_accessories,butterfly_beads,DIY_craft_beads,rainbow_beads,lanyard_beads,loose_beads",Silicone,https://i.etsystatic.com/20737808/r/il/b403c8/6640069932/il_fullxfull.6640069932_eomc.jpg,https://i.etsystatic.com/20737808/r/il/20fa61/6370956830/il_fullxfull.6370956830_cw87.jpg,https://i.etsystatic.com/20737808/r/il/4329ac/6640070726/il_fullxfull.6640070726_18fa.jpg,https://i.etsystatic.com/20737808/r/il/e5961f/6688125139/il_fullxfull.6688125139_r0m0.jpg,https://i.etsystatic.com/20737808/r/il/81041e/6688125307/il_fullxfull.6688125307_38so.jpg,https://i.etsystatic.com/20737808/r/il/099c00/6688130107/il_fullxfull.6688130107_5ysh.jpg,https://i.etsystatic.com/20737808/r/il/6d0b45/6688143997/il_fullxfull.6688143997_q2n1.jpg,https://i.etsystatic.com/20737808/r/il/d145f7/6688144295/il_fullxfull.6688144295_fgrn.jpg,https://i.etsystatic.com/20737808/r/il/99104d/6640090624/il_fullxfull.6640090624_snpj.jpg,https://i.etsystatic.com/20737808/r/il/ee8e42/6688144837/il_fullxfull.6688144837_n0jz.jpg,"Custom Property","Butterfly Color","Yellow,Pink,Green,Blue,Purple,Rainbow","Custom Property","How Many Beads?","1 Bead,5 Beads",,,,"FOC-ANI-BUTTYEL-1PK,FOC-ANI-BUTTYEL-5PK,FOC-ANI-BUTTPNK-1PK,FOC-ANI-BUTTPNK-5PK,FOC-ANI-BUTTBLU-1PK,FOC-ANI-BUTTPUR-1PK,FOC-ANI-BUTTPUR-5PK,FOC-ANI-BUTTRNBW-1PK,FOC-ANI-BUTTRNBW-5PK,FOC-ANI-BUTTGRN-1PK,FOC-ANI-BUTTGRN-5PK,FOC-ANI-BUTTBLU-5PK"
"3D Bead, Graduation Cap Bead, Silicone Focal Bead, School Beads, Grad Beads, Beads in Bulk, DIY Craft Beads for Pens, Graduation Party Favor","3D Bead, Graduation Cap Bead, Silicone Focal Bead, School Beads, Grad Beads, Beads in Bulk, DIY Craft Beads for Pens, Graduation Party Favor

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads
Style: 3D

🧼 Easily cleaned with soap and water.

Pictures are for reference only. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.5,USD,14,"Silicone_Focal_Beads,beads_for_pens,beads_for_lanyards,beads_in_bulk,mini_graduation_cap,grad_party_favor,wristlet_beads,keychain_beads_bulk,pen_accessory_charm,new_cute_beads,DIY_craft_beads,3D_beads,school_beads",Silicone,https://i.etsystatic.com/20737808/r/il/d8b742/6810746837/il_fullxfull.6810746837_n2yj.jpg,https://i.etsystatic.com/20737808/r/il/374ba8/6810746959/il_fullxfull.6810746959_lam6.jpg,https://i.etsystatic.com/20737808/r/il/c3f8b8/6762732630/il_fullxfull.6762732630_f068.jpg,https://i.etsystatic.com/20737808/r/il/1cf42e/6810747037/il_fullxfull.6810747037_n686.jpg,https://i.etsystatic.com/20737808/r/il/a2aac2/6762732786/il_fullxfull.6762732786_yvis.jpg,https://i.etsystatic.com/20737808/r/il/9fe216/6810747091/il_fullxfull.6810747091_bh9a.jpg,https://i.etsystatic.com/20737808/r/il/f6daa0/6403119296/il_fullxfull.6403119296_6062.jpg,https://i.etsystatic.com/20737808/r/il/42603f/6403119272/il_fullxfull.6403119272_h4rd.jpg,https://i.etsystatic.com/20737808/r/il/1012e2/6451208957/il_fullxfull.6451208957_ce4n.jpg,https://i.etsystatic.com/20737808/r/il/591a01/6762733644/il_fullxfull.6762733644_icdr.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-SCH-3D-GRDUTNCP-1PK,FOC-SCH-3D-GRDUTNCP-5PK"
"Bundle of Beads, Mixed Bead Supply, Pink and Black Bead, 90s Mix Beads, Cheetah Print, Rhinestone Bead, Beadable Pen Kits, Girls Night Craft","Bundle of Beads, Mixed Bead Supply, Pink and Black Bead, 90s Mix Beads, Cheetah Print, Rhinestone Bead, Beadable Pen Kits, Girls Night Craft

Assembled: 5 Pens, as pictured
Disassembled: 29 pieces, Everything in the picture, not assembled, Perfect for a DIY project. 

🌈 Colors may vary based on computer monitor settings, photography settings, and batch-to-batch.

🧼 Easily cleaned with dish soap & water.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard.",7.49,USD,1,"bead_bundle,assorted_beads,silicone_bead_pack,90s_leopard_print,beads_for_pens,mixed_bead_supply,bundle_of_beads,pink_and_black_beads,90s_mix_beads,girls_night_craft,rhinestone_beads,Beadable_pen_kits,cheetah_print","Silicone,Rhinestone,Plastic,Black Ink,Acrylic",https://i.etsystatic.com/20737808/r/il/b5371d/6879209711/il_fullxfull.6879209711_p2d7.jpg,https://i.etsystatic.com/20737808/r/il/e3d8db/6879209713/il_fullxfull.6879209713_pfha.jpg,https://i.etsystatic.com/20737808/r/il/efc65a/6831233896/il_fullxfull.6831233896_1gk7.jpg,https://i.etsystatic.com/20737808/r/il/6a90ac/6831232450/il_fullxfull.6831232450_55q1.jpg,https://i.etsystatic.com/20737808/r/il/f502da/6879208195/il_fullxfull.6879208195_mkcg.jpg,https://i.etsystatic.com/20737808/r/il/0978b3/6879208197/il_fullxfull.6879208197_hs20.jpg,https://i.etsystatic.com/20737808/r/il/fa6596/6831233840/il_fullxfull.6831233840_g9sv.jpg,https://i.etsystatic.com/20737808/r/il/948e12/6879209615/il_fullxfull.6879209615_b28m.jpg,https://i.etsystatic.com/20737808/r/il/827b57/6879209655/il_fullxfull.6879209655_7zvc.jpg,https://i.etsystatic.com/20737808/r/il/fdd100/6831232442/il_fullxfull.6831232442_r523.jpg,"Custom Property","How Would You Like This Bundle?","Disassembled,Assembled",,,,,,,"90S-BUNDLE-ASSMBLD,90S-BUNDLE-LOOSE"
"Patriotic Bead, Silicone Focal Bead, USA Bead, Cowboy Boot Bead, American Flag Beads, 4th of July Beads, Beads for Pens, Cup Charm Accessory","Patriotic Bead, Silicone Focal Bead, USA Bead, Cowboy Boot Bead, American Flag Beads, 4th of July Beads, Beads for Pens, Cup Charm Accessory

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,40,"beads_in_bulk,wristlet_beads,keychain_beads_bulk,patriotic_focal_bead,usa_flag_bead,diy_craft_beads,beads_for_pens,3D_beads,cup_charm_Accessory,american_beads,4th_of_July_beads,cowboy_boot_bead,Western_beads",Silicone,https://i.etsystatic.com/20737808/r/il/eac8f5/6915100399/il_fullxfull.6915100399_a40g.jpg,https://i.etsystatic.com/20737808/r/il/ddf99b/7157026296/il_fullxfull.7157026296_lci9.jpg,https://i.etsystatic.com/20737808/r/il/1da0c1/6915099985/il_fullxfull.6915099985_2nzy.jpg,https://i.etsystatic.com/20737808/r/il/facdd4/6915100353/il_fullxfull.6915100353_7dm2.jpg,https://i.etsystatic.com/20737808/r/il/13afc8/6867119532/il_fullxfull.6867119532_ryq2.jpg,https://i.etsystatic.com/20737808/r/il/2e9fa4/6867119546/il_fullxfull.6867119546_am0z.jpg,https://i.etsystatic.com/20737808/r/il/a5a683/6915100373/il_fullxfull.6915100373_pl42.jpg,https://i.etsystatic.com/20737808/r/il/6a62a9/6915100391/il_fullxfull.6915100391_sc2y.jpg,https://i.etsystatic.com/20737808/r/il/1b4e3e/6914970449/il_fullxfull.6914970449_5u5g.jpg,https://i.etsystatic.com/20737808/r/il/6e6612/6914970473/il_fullxfull.6914970473_vi4z.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads","Custom Property","Bead Style","Hat,Boots,Flip Flops,Bow,Hearts",,,,"FOC-PAT-MRCNBTS-1PK,FOC-PAT-MRCNFLP-1PK,FOC-PAT-MRCNBW-1PK,FOC-PAT-MRCNHRTS-1PK,FOC-PAT-MRCNFLP-5PK,FOC-PAT-MRCNHRTS-5PK,FOC-PAT-MRCANHT-1PK,FOC-PAT-MRCANHT-5PK,FOC-PAT-MRCNBTS-5PK,FOC-PAT-MRCNBW-5PK"
"20mm Bubblegum Beads, Pumpkin Spice Beads, Chunky Beads, Acrylic Beads, Drinking Beads, Fall Beads, Beads for Pens, Crafting Beads","20mm Bubblegum Acrylic Bead 

Theme: Fall, Pumpkin Spice
Quantity: 5pc, 10pc, or 20pc
Fits perfectly on our: Pens, Wine Stoppers, and Keychains.

Disclaimers: 

Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. Slight pulling of the design may be present on one or more sides of the beads. 

Choking hazard. Keep away from children, adult supervision is required.",1.9,USD,19,"Chunky_Beads,20mm_bulk_beads,chunky_necklace_bead,bubblegum_beads,mixed_bead_bundle,large_quantity_beads,pen_beads,beads_for_bracelets,acrylic_resin_beads,crafting_beads_diy,gumball_beads_bulk,pumpkin_spice_beads,fall_drink_beads",Acrylic,https://i.etsystatic.com/20737808/r/il/cdcaf9/6355684718/il_fullxfull.6355684718_g2j4.jpg,https://i.etsystatic.com/20737808/r/il/889642/6403743489/il_fullxfull.6403743489_1kft.jpg,https://i.etsystatic.com/20737808/r/il/b3d0be/6355659522/il_fullxfull.6355659522_bm0s.jpg,https://i.etsystatic.com/20737808/r/il/106b32/6355659636/il_fullxfull.6355659636_nv3r.jpg,https://i.etsystatic.com/20737808/r/il/52b063/6403743921/il_fullxfull.6403743921_ddg9.jpg,https://i.etsystatic.com/20737808/r/il/566245/6355660220/il_fullxfull.6355660220_j8gn.jpg,https://i.etsystatic.com/20737808/r/il/db2616/6403780091/il_fullxfull.6403780091_2glx.jpg,https://i.etsystatic.com/20737808/r/il/194574/6381587882/il_fullxfull.6381587882_6dtz.jpg,https://i.etsystatic.com/20737808/r/il/cb3100/6381587904/il_fullxfull.6381587904_i10r.jpg,https://i.etsystatic.com/20737808/r/il/6233ef/6381587928/il_fullxfull.6381587928_ftyc.jpg,"Custom Property",Quantity,"5 Beads,10 Beads,20 Beads",,,,,,,"ACR-PMPKNSPC-20MM-10PK,ACR-PMPKNSPC-20MM-20PK,ACR-PMPKNSPC-20MM-5PK"
